0.001
$$
0.0
BodyB , 1.5e+11 , [ 1.40992455 1.39106788 0. ] , [-0.32040519 -3.94865264 0. ] , [ 3.00585927e+11 -2.35376096e+12 0.00000000e+00] , [ 2.00390618 -15.69173973 0. ] , -3.23188300525e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.66671983 1.09403778 0. ] , [-2.56054412 0.16904882 0. ] , [ -1.04441052e+12 -7.57461537e+10 0.00000000e+00] , [-4.01696353 -0.29133136 0. ] , -2.50787788724e+12 , 0.5 , c

$$
0.826
BodyA , 1.9e+11 , [ 1.33767349 0.49230705 0. ] , [ 2.60286934 2.10951284 0. ] , [ 7.42925184e+11 2.46223738e+12 0.00000000e+00] , [ 3.91013255 12.95914413 0. ] , -3.47306045967e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40960415 1.38711923 0. ] , [-0.31836973 -3.9645547 0. ] , [ 3.05319328e+11 -2.38530930e+12 0.00000000e+00] , [ 2.03546219 -15.90206197 0. ] , -3.24769203038e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.66415929 1.09420683 0. ] , [-2.56457583 0.16875294 0. ] , [ -1.04824451e+12 -7.69280889e+10 0.00000000e+00] , [-4.03170966 -0.29587727 0. ] , -2.51235950817e+12 , 0.5 , c

$$
0.827
BodyA , 1.9e+11 , [ 1.34027636 0.49441656 0. ] , [ 2.60677385 2.12264839 0. ] , [ 7.41856787e+11 2.49575325e+12 0.00000000e+00] , [ 3.9045094 13.1355434 0. ] , -3.49086109795e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40928578 1.38315467 0. ] , [-0.3163014 -3.98067225 0. ] , [ 3.10249713e+11 -2.41763305e+12 0.00000000e+00] , [ 2.06833142 -16.11755369 0. ] , -3.26375805614e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.66159471 1.09437558 0. ] , [-2.56862239 0.16845248 0. ] , [ -1.05210650e+12 -7.81201924e+10 0.00000000e+00] , [-4.04656346 -0.30046228 0. ] , -2.51686561244e+12 , 0.5 , c

$$
0.828
BodyA , 1.9e+11 , [ 1.34288314 0.49653921 0. ] , [ 2.6106718 2.1359646 0. ] , [ 7.40609769e+11 2.53008159e+12 0.00000000e+00] , [ 3.89794615 13.31621887 0. ] , -3.50894204232e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40896948 1.379174 0. ] , [-0.31419882 -3.99701065 0. ] , [ 3.15387019e+11 -2.45075904e+12 0.00000000e+00] , [ 2.10258013 -16.33839359 0. ] , -3.28008810083e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.65902609 1.09454404 0. ] , [-2.57268392 0.16814739 0. ] , [ -1.05599679e+12 -7.93225466e+10 0.00000000e+00] , [-4.06152611 -0.30508672 0. ] , -2.52139641399e+12 , 0.5 , c

$$
0.829
BodyA , 1.9e+11 , [ 1.34549381 0.49867518 0. ] , [ 2.61456218 2.14946592 0. ] , [ 7.39173924e+11 2.56525049e+12 0.00000000e+00] , [ 3.89038907 13.50131835 0. ] , -3.52731078124e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40865528 1.37517699 0. ] , [-0.31206054 -4.01357541 0. ] , [ 3.20741764e+11 -2.48471525e+12 0.00000000e+00] , [ 2.13827842 -16.56476835 0. ] , -3.2966894495e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.6564534 1.09471218 0. ] , [-2.57676052 0.16783764 0. ] , [ -1.05991569e+12 -8.05352338e+10 0.00000000e+00] , [-4.0765988 -0.3097509 0. ] , -2.52595212931e+12 , 0.5 , c

$$
0.83
BodyA , 1.9e+11 , [ 1.34810837 0.50082464 0. ] , [ 2.61844397 2.16315692 0. ] , [ 7.37538425e+11 2.60128929e+12 0.00000000e+00] , [ 3.88178119 13.69099624 0. ] , -3.54597508555e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40834322 1.37116342 0. ] , [-0.30988504 -4.03037229 0. ] , [ 3.26325089e+11 -2.51953095e+12 0.00000000e+00] , [ 2.17550059 -16.79687299 0. ] , -3.31356966684e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.65387664 1.09488002 0. ] , [-2.5808523 0.16752319 0. ] , [ -1.06386351e+12 -8.17583361e+10 0.00000000e+00] , [-4.09178275 -0.31445514 0. ] , -2.53053297749e+12 , 0.5 , c

$$
0.831
BodyA , 1.9e+11 , [ 1.35072681 0.5029878 0. ] , [ 2.62231603 2.17704233 0. ] , [ 7.35691790e+11 2.63822865e+12 0.00000000e+00] , [ 3.87206205 13.88541393 0. ] , -3.56494302215e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40803333 1.36713304 0. ] , [-0.30767071 -4.0474072 0. ] , [ 3.32148799e+11 -2.55523671e+12 0.00000000e+00] , [ 2.21432532 -17.03491141 0. ] , -3.33073661091e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.65129579 1.09504754 0. ] , [-2.58495938 0.16720399 0. ] , [ -1.06784059e+12 -8.29919354e+10 0.00000000e+00] , [-4.10707919 -0.31919975 0. ] , -2.53513918028e+12 , 0.5 , c

$$
0.832
BodyA , 1.9e+11 , [ 1.35334913 0.50516484 0. ] , [ 2.6261772 2.19112707 0. ] , [ 7.33621828e+11 2.67610063e+12 0.00000000e+00] , [ 3.86116752 14.08474018 0. ] , -3.58422296856e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40772566 1.36308564 0. ] , [-0.30541588 -4.06468629 0. ] , [ 3.38225409e+11 -2.59186452e+12 0.00000000e+00] , [ 2.25483606 -17.2790968 0. ] , -3.3481984476e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.64871083 1.09521475 0. ] , [-2.58908187 0.16688 0. ] , [ -1.07184724e+12 -8.42361133e+10 0.00000000e+00] , [-4.12248937 -0.32398505 0. ] , -2.53977096211e+12 , 0.5 , c

$$
0.833
BodyA , 1.9e+11 , [ 1.35597531 0.50735597 0. ] , [ 2.63002622 2.20541622 0. ] , [ 7.31315596e+11 2.71493878e+12 0.00000000e+00] , [ 3.84902945 14.28915149 0. ] , -3.6038236283e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40742025 1.35902095 0. ] , [-0.30311875 -4.08221595 0. ] , [ 3.44568194e+11 -2.62944783e+12 0.00000000e+00] , [ 2.29712129 -17.52965222 0. ] , -3.36596366608e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.64612175 1.09538163 0. ] , [-2.59321988 0.16655119 0. ] , [ -1.07588379e+12 -8.54909512e+10 0.00000000e+00] , [-4.13801458 -0.32881135 0. ] , -2.54442855008e+12 , 0.5 , c

$$
0.834
BodyA , 1.9e+11 , [ 1.35860533 0.50956139 0. ] , [ 2.6338618 2.21991506 0. ] , [ 7.28759341e+11 2.75477820e+12 0.00000000e+00] , [ 3.83557548 14.49883261 0. ] , -3.6237540472e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40711713 1.35493873 0. ] , [-0.30077748 -4.10000276 0. ] , [ 3.51191241e+11 -2.66802167e+12 0.00000000e+00] , [ 2.34127494 -17.78681111 0. ] , -3.38404109506e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.64352853 1.09554818 0. ] , [-2.59737354 0.16621751 0. ] , [ -1.07995058e+12 -8.67565299e+10 0.00000000e+00] , [-4.15365609 -0.33367896 0. ] , -2.54911217408e+12 , 0.5 , c

$$
0.835
BodyA , 1.9e+11 , [ 1.36123919 0.5117813 0. ] , [ 2.63768253 2.23462903 0. ] , [ 7.25938446e+11 2.79565562e+12 0.00000000e+00] , [ 3.82072867 14.71397694 0. ] , -3.64402363076e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40681635 1.35083873 0. ] , [-0.29839008 -4.11805358 0. ] , [ 3.58109509e+11 -2.70762269e+12 0.00000000e+00] , [ 2.38739673 -18.05081793 0. ] , -3.40243992015e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.64093116 1.0957144 0. ] , [-2.60154295 0.16587892 0. ] , [ -1.08404796e+12 -8.80329299e+10 0.00000000e+00] , [-4.16941521 -0.33858819 0. ] , -2.55382206675e+12 , 0.5 , c

$$
0.836
BodyA , 1.9e+11 , [ 1.36387688 0.51401593 0. ] , [ 2.64148694 2.24956382 0. ] , [ 7.22837366e+11 2.83760954e+12 0.00000000e+00] , [ 3.80440719 14.93478707 0. ] , -3.66464216251e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40651796 1.34672068 0. ] , [-0.29595449 -4.1363755 0. ] , [ 3.65338890e+11 -2.74828931e+12 0.00000000e+00] , [ 2.4355926 -18.32192876 0. ] , -3.42116970225e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.63832961 1.09588028 0. ] , [-2.60572825 0.16553538 0. ] , [ -1.08817626e+12 -8.93202309e+10 0.00000000e+00] , [-4.18529329 -0.34353935 0. ] , -2.55855846355e+12 , 0.5 , c

$$
0.837
BodyA , 1.9e+11 , [ 1.36651836 0.51626549 0. ] , [ 2.64527346 2.2647253 0. ] , [ 7.19439560e+11 2.88068031e+12 0.00000000e+00] , [ 3.786524 15.16147531 0. ] , -3.68561982359e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40622201 1.3425843 0. ] , [-0.29346851 -4.15497592 0. ] , [ 3.72896274e+11 -2.79006180e+12 0.00000000e+00] , [ 2.48597516 -18.60041198 0. ] , -3.44024039708e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.63572388 1.09604581 0. ] , [-2.60992954 0.16518685 0. ] , [ -1.09233583e+12 -9.06185121e+10 0.00000000e+00] , [-4.20129167 -0.34853274 0. ] , -2.56332160277e+12 , 0.5 , c

$$
0.838
BodyA , 1.9e+11 , [ 1.36916364 0.51853022 0. ] , [ 2.64904045 2.28011956 0. ] , [ 7.15727418e+11 2.92491020e+12 0.00000000e+00] , [ 3.76698641 15.39426423 0. ] , -3.7069672135e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40592854 1.33842933 0. ] , [-0.29092985 -4.17386247 0. ] , [ 3.80799629e+11 -2.83298235e+12 0.00000000e+00] , [ 2.5386642 -18.88654901 0. ] , -3.45966237597e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.63311396 1.096211 0. ] , [-2.61414695 0.16483328 0. ] , [ -1.09652705e+12 -9.19278520e+10 0.00000000e+00] , [-4.21741172 -0.35356866 0. ] , -2.56811172559e+12 , 0.5 , c

$$
0.839
BodyA , 1.9e+11 , [ 1.37181268 0.52081034 0. ] , [ 2.65278614 2.29575295 0. ] , [ 7.11682182e+11 2.97034359e+12 0.00000000e+00] , [ 3.7456957 15.63338732 0. ] , -3.72869537225e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40563761 1.33425546 0. ] , [-0.28833606 -4.1930431 0. ] , [ 3.89068074e+11 -2.87709526e+12 0.00000000e+00] , [ 2.59378716 -19.18063508 0. ] , -3.47944644802e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.63049981 1.09637583 0. ] , [-2.61838061 0.16447463 0. ] , [ -1.10075026e+12 -9.32483283e+10 0.00000000e+00] , [-4.23365483 -0.35864742 0. ] , -2.57292907607e+12 , 0.5 , c

$$
0.84
BodyA , 1.9e+11 , [ 1.37446546 0.52310609 0. ] , [ 2.65650869 2.31163204 0. ] , [ 7.07283864e+11 3.01702702e+12 0.00000000e+00] , [ 3.72254665 15.87908958 0. ] , -3.75081580382e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40534927 1.33006242 0. ] , [-0.28568458 -4.21252608 0. ] , [ 3.97721967e+11 -2.92244700e+12 0.00000000e+00] , [ 2.65147978 -19.48298002 0. ] , -3.4996038836e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.62788143 1.09654031 0. ] , [-2.62263063 0.16411086 0. ] , [ -1.10500583e+12 -9.45800177e+10 0.00000000e+00] , [-4.25002243 -0.3637693 0. ] , -2.57777390124e+12 , 0.5 , c

$$
0.841
BodyA , 1.9e+11 , [ 1.37712197 0.52541772 0. ] , [ 2.66020612 2.32776367 0. ] , [ 7.02511144e+11 3.06500937e+12 0.00000000e+00] , [ 3.69742707 16.13162829 0. ] , -3.77334050133e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40506359 1.32584989 0. ] , [-0.2829727 -4.23231999 0. ] , [ 4.06782999e+11 -2.96908638e+12 0.00000000e+00] , [ 2.71188666 -19.79390919 0. ] , -3.52014643946e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.6252588 1.09670442 0. ] , [-2.62689714 0.16374193 0. ] , [ -1.10929414e+12 -9.59229960e+10 0.00000000e+00] , [-4.26651594 -0.3689346 0. ] , -2.58264645107e+12 , 0.5 , c

$$
0.842
BodyA , 1.9e+11 , [ 1.37978218 0.52774549 0. ] , [ 2.66387633 2.34415494 0. ] , [ 6.97341276e+11 3.11434200e+12 0.00000000e+00] , [ 3.67021724 16.39127369 0. ] , -3.79628197366e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40478061 1.32161757 0. ] , [-0.28019753 -4.25243375 0. ] , [ 4.16274297e+11 -3.01706466e+12 0.00000000e+00] , [ 2.77516198 -20.11376442 0. ] , -3.54108638549e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.6226319 1.09686816 0. ] , [-2.63118028 0.16336779 0. ] , [ -1.11361557e+12 -9.72773378e+10 0.00000000e+00] , [-4.28313682 -0.37414361 0. ] , -2.58754697854e+12 , 0.5 , c

$$
0.843
BodyA , 1.9e+11 , [ 1.38244606 0.53008964 0. ] , [ 2.66751712 2.36081325 0. ] , [ 6.91749975e+11 3.16507887e+12 0.00000000e+00] , [ 3.64078934 16.65830983 0. ] , -3.81965327403e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40450042 1.31736514 0. ] , [-0.27735606 -4.27287666 0. ] , [ 4.26220529e+11 -3.06643575e+12 0.00000000e+00] , [ 2.8414702 -20.442905 0. ] , -3.56243653323e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.62000072 1.09703153 0. ] , [-2.63548017 0.16298839 0. ] , [ -1.11797050e+12 -9.86431164e+10 0.00000000e+00] , [-4.29988656 -0.3793966 0. ] , -2.59247573966e+12 , 0.5 , c

$$
0.844
BodyA , 1.9e+11 , [ 1.38511357 0.53245046 0. ] , [ 2.67112613 2.37774629 0. ] , [ 6.85711298e+11 3.21727673e+12 0.00000000e+00] , [ 3.60900683 16.93303541 0. ] , -3.84346803039e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40422306 1.31309226 0. ] , [-0.27444508 -4.29365837 0. ] , [ 4.36648033e+11 -3.11725632e+12 0.00000000e+00] , [ 2.91098689 -20.78170882 0. ] , -3.58421026639e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.61736524 1.09719452 0. ] , [-2.63979693 0.1626037 0. ] , [ -1.12235933e+12 -1.00020404e+11 0.00000000e+00] , [-4.31676666 -0.38469386 0. ] , -2.59743299348e+12 , 0.5 , c

$$
0.845
BodyA , 1.9e+11 , [ 1.3877847 0.5348282 0. ] , [ 2.67470085 2.39496205 0. ] , [ 6.79197509e+11 3.27099529e+12 0.00000000e+00] , [ 3.57472373 17.2157647 0. ] , -3.86774047792e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40394861 1.30879861 0. ] , [-0.27146118 -4.31478894 0. ] , [ 4.47584938e+11 -3.16958602e+12 0.00000000e+00] , [ 2.98389959 -21.13057348 0. ] , -3.60642157335e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.61472544 1.09735712 0. ] , [-2.64413071 0.16221366 0. ] , [ -1.12678245e+12 -1.01409271e+11 0.00000000e+00] , [-4.33377864 -0.39003566 0. ] , -2.60241900215e+12 , 0.5 , c

$$
0.846
BodyA , 1.9e+11 , [ 1.3904594 0.53722316 0. ] , [ 2.67823864 2.41246888 0. ] , [ 6.72178943e+11 3.32629743e+12 0.00000000e+00] , [ 3.53778391 17.50682857 0. ] , -3.8924854938e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40367715 1.30448382 0. ] , [-0.26840077 -4.33627886 0. ] , [ 4.59061315e+11 -3.22348764e+12 0.00000000e+00] , [ 3.06040877 -21.48991761 0. ] , -3.62908508201e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.61208131 1.09751933 0. ] , [-2.64848164 0.16181824 0. ] , [ -1.13124026e+12 -1.02809786e+11 0.00000000e+00] , [-4.35092407 -0.39542225 0. ] , -2.6074340309e+12 , 0.5 , c

$$
0.847
BodyA , 1.9e+11 , [ 1.39313764 0.53963563 0. ] , [ 2.68173666 2.43027545 0. ] , [ 6.64623843e+11 3.38324934e+12 0.00000000e+00] , [ 3.49802022 17.80657549 0. ] , -3.91771863435e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40340875 1.30014754 0. ] , [-0.26526004 -4.35813904 0. ] , [ 4.71109330e+11 -3.27902733e+12 0.00000000e+00] , [ 3.14072887 -21.86018217 0. ] , -3.65221609698e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.60943283 1.09768115 0. ] , [-2.65284984 0.16141738 0. ] , [ -1.13573317e+12 -1.04222017e+11 0.00000000e+00] , [-4.36820451 -0.40085391 0. ] , -2.61247834809e+12 , 0.5 , c

$$
0.848
BodyA , 1.9e+11 , [ 1.39581937 0.54206591 0. ] , [ 2.68519191 2.44839083 0. ] , [ 6.56498195e+11 3.44192082e+12 0.00000000e+00] , [ 3.45525366 18.11537274 0. ] , -3.94345617486e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40314349 1.2957894 0. ] , [-0.26203495 -4.38038087 0. ] , [ 4.83763412e+11 -3.33627479e+12 0.00000000e+00] , [ 3.22508941 -22.24183195 0. ] , -3.67583063951e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.60677998 1.09784257 0. ] , [-2.65723546 0.16101105 0. ] , [ -1.14026161e+12 -1.05646028e+11 0.00000000e+00] , [-4.38562157 -0.40633088 0. ] , -2.61755222525e+12 , 0.5 , c

$$
0.849
BodyA , 1.9e+11 , [ 1.39850457 0.5445143 0. ] , [ 2.6886012 2.46682443 0. ] , [ 6.47765541e+11 3.50238545e+12 0.00000000e+00] , [ 3.40929232 18.43360763 0. ] , -3.96971515219e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40288146 1.29140902 0. ] , [-0.25872121 -4.40301623 0. ] , [ 4.97060443e+11 -3.39530357e+12 0.00000000e+00] , [ 3.31373629 -22.63535711 0. ] , -3.69994549021e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.60412274 1.09800358 0. ] , [-2.66163864 0.1605992 0. ] , [ -1.14482598e+12 -1.07081883e+11 0.00000000e+00] , [-4.40317686 -0.4118534 0. ] , -2.62265593706e+12 , 0.5 , c

$$
0.85
BodyA , 1.9e+11 , [ 1.40119317 0.54698112 0. ] , [ 2.69196113 2.48558612 0. ] , [ 6.38386771e+11 3.56472087e+12 0.00000000e+00] , [ 3.35993037 18.76168881 0. ] , -3.99651341052e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40262274 1.287006 0. ] , [-0.25531428 -4.42605751 0. ] , [ 5.11039962e+11 -3.45619123e+12 0.00000000e+00] , [ 3.40693308 -23.04127488 0. ] , -3.72457823486e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.60146111 1.09816418 0. ] , [-2.66605951 0.16018178 0. ] , [ -1.14942673e+12 -1.08529643e+11 0.00000000e+00] , [-4.42087205 -0.4174217 0. ] , -2.62778976137e+12 , 0.5 , c

$$
0.851
BodyA , 1.9e+11 , [ 1.40388513 0.54946671 0. ] , [ 2.69526808 2.50468617 0. ] , [ 6.28319903e+11 3.62900907e+12 0.00000000e+00] , [ 3.30694686 19.10004775 0. ] , -4.02386965044e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40236742 1.28257994 0. ] , [-0.25180932 -4.44951764 0. ] , [ 5.25744385e+11 -3.51901971e+12 0.00000000e+00] , [ 3.50496257 -23.46013138 0. ] , -3.74974731362e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.59879505 1.09832436 0. ] , [-2.67049822 0.15975874 0. ] , [ -1.15406429e+12 -1.09989366e+11 0.00000000e+00] , [-4.4387088 -0.42303602 0. ] , -2.63295397925e+12 , 0.5 , c

$$
0.852
BodyA , 1.9e+11 , [ 1.4065804 0.5519714 0. ] , [ 2.69851818 2.52413531 0. ] , [ 6.17519839e+11 3.69533665e+12 0.00000000e+00] , [ 3.25010441 19.44914024 0. ] , -4.05180348162e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40211561 1.27813043 0. ] , [-0.24820119 -4.47341014 0. ] , [ 5.41219256e+11 -3.58387554e+12 0.00000000e+00] , [ 3.60812838 -23.8925036 0. ] , -3.77547207389e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.59612455 1.09848412 0. ] , [-2.67495491 0.15933005 0. ] , [ -1.15873909e+12 -1.11461107e+11 0.00000000e+00] , [-4.45668883 -0.42869657 0. ] , -2.63814887496e+12 , 0.5 , c

$$
0.853
BodyA , 1.9e+11 , [ 1.40927892 0.55449553 0. ] , [ 2.70170733 2.54394476 0. ] , [ 6.05938089e+11 3.76379514e+12 0.00000000e+00] , [ 3.18914784 19.80944812 0. ] , -4.08033547947e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40186741 1.27365702 0. ] , [-0.24448443 -4.49774914 0. ] , [ 5.57513511e+11 -3.65085022e+12 0.00000000e+00] , [ 3.71675674 -24.33900149 0. ] , -3.8017728271e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.59344959 1.09864345 0. ] , [-2.67942972 0.15889564 0. ] , [ -1.16345160e+12 -1.12944920e+11 0.00000000e+00] , [-4.47481385 -0.43440354 0. ] , -2.64337473598e+12 , 0.5 , c

$$
0.854
BodyA , 1.9e+11 , [ 1.41198062 0.55703948 0. ] , [ 2.70483114 2.56412624 0. ] , [ 5.93522483e+11 3.83448140e+12 0.00000000e+00] , [ 3.12380254 20.18148104 0. ] , -4.10948724617e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40162293 1.26915927 0. ] , [-0.24065324 -4.52254941 0. ] , [ 5.74679779e+11 -3.72004054e+12 0.00000000e+00] , [ 3.83119852 -24.80027029 0. ] , -3.82867090989e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.59077016 1.09880234 0. ] , [-2.68392281 0.15845549 0. ] , [ -1.16820226e+12 -1.14440854e+11 0.00000000e+00] , [-4.49308562 -0.44015713 0. ] , -2.64863185298e+12 , 0.5 , c

$$
0.855
BodyA , 1.9e+11 , [ 1.41468545 0.5596036 0. ] , [ 2.70788491 2.58469202 0. ] , [ 5.80216840e+11 3.90749791e+12 0.00000000e+00] , [ 3.05377284 20.56577845 0. ] , -4.13928147625e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40138227 1.26463672 0. ] , [-0.2367014 -4.54782641 0. ] , [ 5.92774703e+11 -3.79154895e+12 0.00000000e+00] , [ 3.95183136 -25.276993 0. ] , -3.85618874995e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.58808624 1.0989608 0. ] , [-2.68843431 0.15800953 0. ] , [ -1.17299154e+12 -1.15948956e+11 0.00000000e+00] , [-4.51150593 -0.44595752 0. ] , -2.65392051989e+12 , 0.5 , c

$$
0.856
BodyA , 1.9e+11 , [ 1.41739334 0.56218829 0. ] , [ 2.71086365 2.60565493 0. ] , [ 5.65960606e+11 3.98295323e+12 0.00000000e+00] , [ 2.97874003 20.96291173 0. ] , -4.16974202743e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40114557 1.26008889 0. ] , [-0.23262234 -4.5735963 0. ] , [ 6.11859307e+11 -3.86548396e+12 0.00000000e+00] , [ 4.07906205 -25.76989306 0. ] , -3.88434993702e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.58539781 1.09911881 0. ] , [-2.69296439 0.15755772 0. ] , [ -1.17781991e+12 -1.17469269e+11 0.00000000e+00] , [-4.53007659 -0.45180488 0. ] , -2.65924103379e+12 , 0.5 , c

$$
0.857
BodyA , 1.9e+11 , [ 1.4201042 0.56479395 0. ] , [ 2.71376201 2.62702842 0. ] , [ 5.50688466e+11 4.06096243e+12 0.00000000e+00] , [ 2.89836035 21.37348645 0. ] , -4.20089399694e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40091295 1.2555153 0. ] , [-0.22840901 -4.59987604 0. ] , [ 6.31999386e+11 -3.94196059e+12 0.00000000e+00] , [ 4.21332924 -26.2797373 0. ] , -3.9131792995e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.58270484 1.09927637 0. ] , [-2.69751319 0.15710002 0. ] , [ -1.18268785e+12 -1.19001831e+11 0.00000000e+00] , [-4.54879943 -0.45769935 0. ] , -2.664593695e+12 , 0.5 , c

$$
0.858
BodyA , 1.9e+11 , [ 1.42281796 0.56742098 0. ] , [ 2.71657427 2.64882656 0. ] , [ 5.34329895e+11 4.14164753e+12 0.00000000e+00] , [ 2.81226261 21.7981449 0. ] , -4.23276380401e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40068454 1.25091542 0. ] , [-0.22405391 -4.62668337 0. ] , [ 6.53265949e+11 -4.02110085e+12 0.00000000e+00] , [ 4.35510633 -26.80733902 0. ] , -3.94270298721e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.58000733 1.09943347 0. ] , [-2.70208087 0.15663638 0. ] , [ -1.18759584e+12 -1.20546678e+11 0.00000000e+00] , [-4.56767632 -0.46364107 0. ] , -2.66997880697e+12 , 0.5 , c

$$
0.859
BodyA , 1.9e+11 , [ 1.42553454 0.5700698 0. ] , [ 2.71929432 2.67106413 0. ] , [ 5.16808682e+11 4.22513807e+12 0.00000000e+00] , [ 2.72004569 22.23756878 0. ] , -4.26537927901e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40046049 1.24628874 0. ] , [-0.219549 -4.65403694 0. ] , [ 6.75735699e+11 -4.10303423e+12 0.00000000e+00] , [ 4.50490466 -27.35356153 0. ] , -3.97294856084e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.57730525 1.0995901 0. ] , [-2.70666758 0.15616675 0. ] , [ -1.19254438e+12 -1.22103839e+11 0.00000000e+00] , [-4.58670916 -0.46963015 0. ] , -2.67539667632e+12 , 0.5 , c

$$
0.86
BodyA , 1.9e+11 , [ 1.42825383 0.57274087 0. ] , [ 2.72191559 2.69375661 0. ] , [ 4.98042386e+11 4.31157161e+12 0.00000000e+00] , [ 2.62127572 22.69248214 0. ] , -4.29876975992e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40024094 1.2416347 0. ] , [-0.21488572 -4.68195626 0. ] , [ 6.99491576e+11 -4.18789827e+12 0.00000000e+00] , [ 4.66327718 -27.91932178 0. ] , -4.00394508878e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 3.57459858 1.09974627 0. ] , [-2.71127348 0.15569109 0. ] , [ -1.19753396e+12 -1.23673340e+11 0.00000000e+00] , [-4.60589986 -0.47566669 0. ] , -2.68084761279e+12 , 0.5 , c

$$
0.861
BodyA , 1.9e+11 , [ 1.43097575 0.57543462 0. ] , [ 2.72443108 2.71692027 0. ] , [ 4.77941748e+11 4.40109437e+12 0.00000000e+00] , [ 2.51548288 23.16365459 0. ] , -4.33296619683e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.40002605 1.23695274 0. ] , [-0.2100549 -4.71046185 0. ] , [ 7.24623349e+11 -4.27583917e+12 0.00000000e+00] , [ 4.83082233 -28.50559446 0. ] , -4.035723252e+12 , 0.5 , b
